"id_servidor";"nome";"id_unidade";"unidade";"id_centro";"centro";"coordenador";"internos";"externos";
"5752697";"JOSELIO MARIA GALVAO DE ARAUJO";"181";"DEPARTAMENTO DE MICROBIOLOGIA E PARASITOLOGIA";"440";"CENTRO DE BIOCIÊNCIAS";"1";"4";"3";
"5752739";"JOSELI SOARES BRAZOROTTO";"5610";"DEPARTAMENTO DE FONOAUDIOLOGIA";"441";"CENTRO DE CIÊNCIAS DA SAÚDE";"0";"0";"1";
"23671";"JOSE LUIS CARDOZO FONSECA";"6025";"INSTITUTO DE QUÍMICA";"439";"CENTRO DE CIÊNCIAS EXATAS E DA TERRA";"1";"3";"3";
"18545";"JOSE LUIZ DA SILVA JUNIOR";"112";"DEPARTAMENTO DE ENGENHARIA ELÉTRICA";"445";"CENTRO DE TECNOLOGIA";"1";"1";"0";
"24923";"JOSE LUIZ DE ATTAYDE";"8366";"DEPARTAMENTO DE ECOLOGIA";"440";"CENTRO DE BIOCIÊNCIAS";"0";"0";"3";
"5755772";"JOSE LUIZ FERREIRA";"7847";"DEPARTAMENTO DE LETRAS - CERES";"1482";"CENTRO DE  ENSINO SUPERIOR DO SERIDÓ";"1";"3";"0";
"5753656";"JOSE NERES DA SILVA FILHO";"52";"DEPARTAMENTO DE ENGENHARIA CIVIL";"445";"CENTRO DE TECNOLOGIA";"0";"2";"0";
"5757562";"JOSENILDO SOARES BEZERRA";"140";"DEPARTAMENTO DE COMUNICAÇÃO SOCIAL";"442";"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES";"0";"1";"0";
"23157";"JOSE ORLANDO RIBEIRO ROSARIO";"9750";"DEPARTAMENTO DE DIREITO PROCESSUAL E PROPEDÊUTICA - DEPRO";"443";"CENTRO DE CIÊNCIAS SOCIAIS APLICADAS";"0";"7";"0";
"5755520";"JOSE PATROCINIO DA SILVA";"112";"DEPARTAMENTO DE ENGENHARIA ELÉTRICA";"445";"CENTRO DE TECNOLOGIA";"1";"1";"0";
"22992";"JOSE PEREIRA DE MELO";"199";"DEPARTAMENTO DE EDUCAÇÃO FÍSICA";"441";"CENTRO DE CIÊNCIAS DA SAÚDE";"0";"2";"0";
"5758601";"JOSE REBBERTY RODRIGO HOLANDA";"7278";"ESCOLA MULTICAMPI DE CIÊNCIAS MÉDICAS DO RIO GRANDE DO NORTE";"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"0";"1";"0";
"5759709";"JOSE REINALDO ALVES PICANCO";"351";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"0";"2";"0";
"17913";"JOSE RENAN DE MEDEIROS";"121";"DEPARTAMENTO DE FÍSICA TEÓRICA E EXPERIMENTAL";"439";"CENTRO DE CIÊNCIAS EXATAS E DA TERRA";"3";"3";"1";
"5752292";"JOSE ROMERITO SILVA";"4885";"ESCOLA DE CIÊNCIAS E TECNOLOGIA";"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"1";"3";"0";
"5753024";"JOSE SANDRO PEREIRA DA SILVA";"195";"DEPARTAMENTO DE ODONTOLOGIA";"441";"CENTRO DE CIÊNCIAS DA SAÚDE";"0";"2";"0";
"26307";"JOSE SAVIO OLIVEIRA DE ARAUJO";"139";"DEPARTAMENTO DE ARTES";"442";"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES";"1";"2";"1";
"19582";"JOSE VERISSIMO FERNANDES";"181";"DEPARTAMENTO DE MICROBIOLOGIA E PARASITOLOGIA";"440";"CENTRO DE BIOCIÊNCIAS";"2";"5";"1";
"5758346";"JOSE VILTON COSTA";"7761";"DEPARTAMENTO DE DEMOGRAFIA E CIENCIAS ATUARIAIS";"439";"CENTRO DE CIÊNCIAS EXATAS E DA TERRA";"1";"4";"1";
"16903";"JOSE WILSON DE PAIVA MACEDO";"121";"DEPARTAMENTO DE FÍSICA TEÓRICA E EXPERIMENTAL";"439";"CENTRO DE CIÊNCIAS EXATAS E DA TERRA";"0";"0";"3";
"5752269";"JOSIBEL GOMES DE OLIVEIRA JUNIOR";"4894";"DEPARTAMENTO DE GEOFÍSICA";"439";"CENTRO DE CIÊNCIAS EXATAS E DA TERRA";"0";"1";"7";
"20786";"JOSILETE ALVES MOREIRA DE AZEVEDO";"7847";"DEPARTAMENTO DE LETRAS - CERES";"1482";"CENTRO DE  ENSINO SUPERIOR DO SERIDÓ";"0";"2";"0";
"5752240";"JOSINALDO MENEZES DA SILVA";"4885";"ESCOLA DE CIÊNCIAS E TECNOLOGIA";"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"2";"2";"0";
"25441";"JOSIVAN GOMES DE LIMA";"191";"DEPARTAMENTO DE MEDICINA CLÍNICA";"441";"CENTRO DE CIÊNCIAS DA SAÚDE";"0";"2";"0";
"5752737";"JOSSANA MARIA DE SOUZA FERREIRA";"4885";"ESCOLA DE CIÊNCIAS E TECNOLOGIA";"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"1";"4";"0";
"5752589";"JOSUÉ VITOR DE MEDEIROS JÚNIOR";"161";"DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS - DEPAD";"443";"CENTRO DE CIÊNCIAS SOCIAIS APLICADAS";"0";"0";"1";
"18162";"JUAREZ E SILVA CHAGAS";"177";"DEPARTAMENTO DE MORFOLOGIA";"440";"CENTRO DE BIOCIÊNCIAS";"1";"1";"1";
"5752663";"JUCIANO DE SOUSA LACERDA";"140";"DEPARTAMENTO DE COMUNICAÇÃO SOCIAL";"442";"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES";"1";"0";"1";
"5756804";"JUCIENE BATISTA FELIX ANDRADE";"5486";"CERES - DEPARTAMENTO DE HISTÓRIA";"1482";"CENTRO DE  ENSINO SUPERIOR DO SERIDÓ";"2";"3";"1";
"18604";"JUCIMAR FRANCA VILAR LIMA";"198";"DEPARTAMENTO DE ENFERMAGEM";"441";"CENTRO DE CIÊNCIAS DA SAÚDE";"0";"1";"0";
"5754324";"JUDITH JOHANNA HOELZEMANN";"8116";"DEPARTAMENTO DE CIÊNCIAS ATMOSFÉRICAS E CLIMÁTICAS";"439";"CENTRO DE CIÊNCIAS EXATAS E DA TERRA";"3";"4";"1";
"5752290";"JUDNEY CLEY CAVALCANTE";"177";"DEPARTAMENTO DE MORFOLOGIA";"440";"CENTRO DE BIOCIÊNCIAS";"0";"2";"1";
"5759416";"JULIANA DEO DIAS";"180";"DEPARTAMENTO DE OCEANOGRAFIA E LIMNOLOGIA";"440";"CENTRO DE BIOCIÊNCIAS";"2";"0";"2";
"5757412";"JULIANA DE SOUZA NUNES";"6025";"INSTITUTO DE QUÍMICA";"439";"CENTRO DE CIÊNCIAS EXATAS E DA TERRA";"3";"3";"3";
"60520";"JULIANA ESPADA LICHSTON";"183";"DEPARTAMENTO DE BOTÂNICA E ZOOLOGIA";"440";"CENTRO DE BIOCIÊNCIAS";"2";"0";"2";
"5758533";"JULIANA FELIPE FARIAS";"142";"DEPARTAMENTO DE GEOGRAFIA/CCHLA";"442";"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES";"1";"2";"0";
"5753077";"JULIANA FERNANDES DOS SANTOS DAMETTO";"203";"DEPARTAMENTO DE NUTRIÇÃO";"441";"CENTRO DE CIÊNCIAS DA SAÚDE";"1";"2";"0";
"5758246";"JULIANA FERNANDES GODOY";"5610";"DEPARTAMENTO DE FONOAUDIOLOGIA";"441";"CENTRO DE CIÊNCIAS DA SAÚDE";"1";"1";"0";
"5753582";"JULIANA GONCALVES MELO";"144";"DEPARTAMENTO DE ANTROPOLOGIA";"442";"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES";"2";"3";"1";
"5753897";"JULIANA LORENSI DO CANTO";"351";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"2";"6";"1";
"5756416";"JULIANA MARIA GAZZOLA";"201";"DEPARTAMENTO DE FISIOTERAPIA";"441";"CENTRO DE CIÊNCIAS DA SAÚDE";"1";"4";"0";
"25971";"JULIANA TEIXEIRA JALES MENESCAL PINTO";"446";"HOSPITAL UNIVERSITÁRIO ONOFRE LOPES";"446";"HOSPITAL UNIVERSITÁRIO ONOFRE LOPES";"0";"4";"0";
"26321";"JULIANA TEIXEIRA JALES MENESCAL PINTO";"205";"ESCOLA DE SAÚDE";"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"0";"4";"0";
"5758764";"JULIANE VARGAS WELTER";"138";"DEPARTAMENTO DE LETRAS";"442";"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES";"1";"1";"0";
"5758771";"JULIANNE PEREIRA DOS SANTOS";"351";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"0";"1";"0";
"23828";"JULIE ANTOINETTE CAVIGNAC";"144";"DEPARTAMENTO DE ANTROPOLOGIA";"442";"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES";"2";"0";"2";
"18007";"JULIO CESAR DE ANDRADE NETO";"351";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"0";"3";"0";
"20795";"JULIO CESAR MENDES E SILVA";"196";"DEPARTAMENTO DE FARMACIA";"441";"CENTRO DE CIÊNCIAS DA SAÚDE";"0";"0";"1";
"5757619";"JULIO CESAR PAULINO DE MELO";"6069";"INSTITUTO METROPOLE DIGITAL";"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"1";"7";"2";
"5754331";"JULIO CESAR VIEIRA DE SOUSA";"427";"DEPARTAMENTO DE MEDICINA INTEGRADA";"441";"CENTRO DE CIÊNCIAS DA SAÚDE";"4";"5";"0";
"5753659";"JÚLIO CÉZAR DE OLIVEIRA FREITAS";"6025";"INSTITUTO DE QUÍMICA";"439";"CENTRO DE CIÊNCIAS EXATAS E DA TERRA";"4";"3";"5";
"5756725";"JULIO FRANCISCO DANTAS DE REZENDE";"115";"DEPARTAMENTO DE ENGENHARIA PRODUÇÃO";"445";"CENTRO DE TECNOLOGIA";"1";"1";"1";
"25499";"JULIO GOMES JUNIOR";"351";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"1";"2";"0";
"5759387";"JULIO RIBEIRO SOARES";"5967";"DEPARTAMENTO DE FUNDAMENTOS E POLÍTICAS DA EDUCAÇÃO";"5965";"CENTRO DE EDUCAÇÃO";"0";"1";"0";
"5753859";"JULLIANE TAMARA ARAUJO DE MELO CAMPOS";"4890";"FACULDADE DE CIÊNCIAS DA SAÚDE DO TRAIRI - FACISA";"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"3";"4";"3";
"5759512";"JULY HERBERT DA SILVA MARIANO";"120";"DEPARTAMENTO DE MATEMÁTICA";"439";"CENTRO DE CIÊNCIAS EXATAS E DA TERRA";"0";"1";"0";
"22877";"JUSSARA MELO DE CERQUEIRA MAIA";"193";"DEPARTAMENTO DE PEDIATRIA";"441";"CENTRO DE CIÊNCIAS DA SAÚDE";"0";"1";"0";
"5753080";"KALINE MELO DE SOUTO VIANA";"4885";"ESCOLA DE CIÊNCIAS E TECNOLOGIA";"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"3";"11";"0";
"22147";"KARENINE DE OLIVEIRA PORPINO";"139";"DEPARTAMENTO DE ARTES";"442";"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES";"2";"7";"0";
"5753553";"KARILANY DANTAS COUTINHO";"5205";"DEPARTAMENTO DE ENGENHARIA BIOMEDICA";"445";"CENTRO DE TECNOLOGIA";"0";"3";"5";
"5756408";"KARINA CARDOSO MEIRA";"205";"ESCOLA DE SAÚDE";"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"3";"8";"0";
"5752671";"KARINA CARLA DE PAULA MEDEIROS";"177";"DEPARTAMENTO DE MORFOLOGIA";"440";"CENTRO DE BIOCIÊNCIAS";"1";"3";"0";
"5759367";"KARINA DE SENA PEGADO ILNICKI";"1452";"NÚCLEO DE EDUCAÇÃO DA INFÂNCIA";"5965";"CENTRO DE EDUCAÇÃO";"0";"1";"0";
"5758794";"KARINA MARQUES VERMEULEN";"203";"DEPARTAMENTO DE NUTRIÇÃO";"441";"CENTRO DE CIÊNCIAS DA SAÚDE";"0";"1";"0";
"5753340";"KARINA PATRICIA VIEIRA DA CUNHA";"52";"DEPARTAMENTO DE ENGENHARIA CIVIL";"445";"CENTRO DE TECNOLOGIA";"4";"2";"2";
"5752873";"KARINA RIBEIRO";"351";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"1";"13";"0";
"26173";"KARINE CAVALCANTI MAURICIO DE SENA EVANGELISTA";"203";"DEPARTAMENTO DE NUTRIÇÃO";"441";"CENTRO DE CIÊNCIAS DA SAÚDE";"1";"4";"1";
"5752993";"KARLA DANIELLY DA SILVA RIBEIRO RODRIGUES";"203";"DEPARTAMENTO DE NUTRIÇÃO";"441";"CENTRO DE CIÊNCIAS DA SAÚDE";"1";"2";"1";
"26147";"KARLA MORGANNA PEREIRA PINTO DE MENDONCA";"201";"DEPARTAMENTO DE FISIOTERAPIA";"441";"CENTRO DE CIÊNCIAS DA SAÚDE";"5";"10";"0";
"5752470";"KARLA PATRICIA CARDOSO AMORIM";"191";"DEPARTAMENTO DE MEDICINA CLÍNICA";"441";"CENTRO DE CIÊNCIAS DA SAÚDE";"4";"4";"0";
"26301";"KARLA SUZANNE FLORENTINO DA SILVA CHAVES DAMASCENO";"203";"DEPARTAMENTO DE NUTRIÇÃO";"441";"CENTRO DE CIÊNCIAS DA SAÚDE";"4";"5";"1";
"5754623";"KARLIANE MEDEIROS OVIDIO VALE";"9726";"DEPARTAMENTO DE COMPUTAÇÃO E TECNOLOGIA";"1482";"CENTRO DE  ENSINO SUPERIOR DO SERIDÓ";"0";"1";"0";
"5758343";"KARYNA MYRELLY OLIVEIRA BEZERRA DE FIGUEIREDO RIBEIRO";"201";"DEPARTAMENTO DE FISIOTERAPIA";"441";"CENTRO DE CIÊNCIAS DA SAÚDE";"1";"2";"0";
"5753073";"KARYNE DIAS COUTINHO";"5968";"DEPARTAMENTO DE PRÁTICAS EDUCACIONAIS E CURRÍCULO";"5965";"CENTRO DE EDUCAÇÃO";"0";"2";"0";
"5752662";"KASSIO MICHELL GOMES DE LIMA";"6025";"INSTITUTO DE QUÍMICA";"439";"CENTRO DE CIÊNCIAS EXATAS E DA TERRA";"2";"5";"1";
"18041";"KATHIA MARIA FONSECA DE BRITO";"195";"DEPARTAMENTO DE ODONTOLOGIA";"441";"CENTRO DE CIÊNCIAS DA SAÚDE";"2";"1";"1";
"2273348";"KATIA AILY FRANCO DE CAMARGO";"5206";"DEPARTAMENTO DE LINGUAS E LITERATURAS ESTRANGEIRAS MODERNAS";"442";"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES";"3";"4";"1";
"25470";"KATIA CASTANHO SCORTECCI";"179";"DEPARTAMENTO DE BIOLOGIA CELULAR E GENÉTICA";"440";"CENTRO DE BIOCIÊNCIAS";"5";"3";"4";
"5753618";"KATIA NICOLAU MATSUI";"57";"DEPARTAMENTO DE ENGENHARIA QUIMICA";"445";"CENTRO DE TECNOLOGIA";"2";"4";"0";
"5753855";"KATIA REGINA BARROS RIBEIRO";"198";"DEPARTAMENTO DE ENFERMAGEM";"441";"CENTRO DE CIÊNCIAS DA SAÚDE";"0";"4";"2";
"5752506";"KATIE MORAES DE ALMONDES";"143";"DEPARTAMENTO DE PSICOLOGIA";"442";"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES";"2";"3";"1";
"5756475";"KATIENE SYMONE DE BRITO PESSOA DA SILVA";"7847";"DEPARTAMENTO DE LETRAS - CERES";"1482";"CENTRO DE  ENSINO SUPERIOR DO SERIDÓ";"1";"4";"0";
"5753246";"KATYA ANAYA JACINTO";"4890";"FACULDADE DE CIÊNCIAS DA SAÚDE DO TRAIRI - FACISA";"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"2";"2";"0";
"5756806";"KAYO GONCALVES E SILVA";"6069";"INSTITUTO METROPOLE DIGITAL";"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"0";"2";"0";
"5754637";"KELLEN CARLA LIMA";"4885";"ESCOLA DE CIÊNCIAS E TECNOLOGIA";"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"1";"3";"0";
"5759371";"KELLY SOARES FARIAS";"4890";"FACULDADE DE CIÊNCIAS DA SAÚDE DO TRAIRI - FACISA";"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"0";"1";"0";
"15524";"KENIO COSTA DE LIMA";"195";"DEPARTAMENTO DE ODONTOLOGIA";"441";"CENTRO DE CIÊNCIAS DA SAÚDE";"1";"4";"0";
"5751847";"KERLEI ENIELE SONAGLIO";"5393";"DEPARTAMENTO DE TURISMO - DETUR";"443";"CENTRO DE CIÊNCIAS SOCIAIS APLICADAS";"1";"1";"1";
"5752485";"KESIA KARINA DE OLIVEIRA SOUTO SILVA";"424";"DEPARTAMENTO DE ENGENHARIA TÊXTIL";"445";"CENTRO DE TECNOLOGIA";"1";"5";"1";
"3368266";"KESSYA DANTAS DINIZ";"446";"HOSPITAL UNIVERSITÁRIO ONOFRE LOPES";"446";"HOSPITAL UNIVERSITÁRIO ONOFRE LOPES";"0";"2";"0";
"5753594";"KESSYA DANTAS DINIZ";"198";"DEPARTAMENTO DE ENFERMAGEM";"441";"CENTRO DE CIÊNCIAS DA SAÚDE";"0";"2";"0";
"22871";"KEYLA BORGES FERREIRA ROCHA";"190";"DEPARTAMENTO DE PATOLOGIA";"441";"CENTRO DE CIÊNCIAS DA SAÚDE";"0";"2";"0";
"5759712";"KEYLA MAFALDA DE OLIVEIRA AMORIM";"143";"DEPARTAMENTO DE PSICOLOGIA";"442";"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES";"0";"0";"1";
"5755543";"KILDER CESAR DE ARAUJO RIBEIRO";"139";"DEPARTAMENTO DE ARTES";"442";"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES";"0";"0";"1";
"5754935";"KILZA FERNANDA MOREIRA DE VIVEIROS";"5967";"DEPARTAMENTO DE FUNDAMENTOS E POLÍTICAS DA EDUCAÇÃO";"5965";"CENTRO DE EDUCAÇÃO";"0";"1";"0";
"5757559";"KISNA YASMIN ANDRADE ALVES";"205";"ESCOLA DE SAÚDE";"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"0";"6";"1";
"5757822";"KIVIA PEREIRA DE MEDEIROS FARIA";"1452";"NÚCLEO DE EDUCAÇÃO DA INFÂNCIA";"5965";"CENTRO DE EDUCAÇÃO";"0";"0";"1";
"5757431";"KLAYTON GALANTE SOUSA";"4890";"FACULDADE DE CIÊNCIAS DA SAÚDE DO TRAIRI - FACISA";"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"3";"4";"0";
"5754607";"KLEIBER LIMA DE BESSA";"50";"DEPARTAMENTO DE ENGENHARIA MECANICA";"445";"CENTRO DE TECNOLOGIA";"1";"6";"1";
"5753882";"KURIOS IURI PINHEIRO DE MELO QUEIROZ";"112";"DEPARTAMENTO DE ENGENHARIA ELÉTRICA";"445";"CENTRO DE TECNOLOGIA";"0";"1";"0";
"20915";"LAECIO CUNHA DE SOUZA";"123";"DEPARTAMENTO DE GEOLOGIA";"439";"CENTRO DE CIÊNCIAS EXATAS E DA TERRA";"0";"1";"0";
"20835";"LAERCIO MARTINS DE MENDONCA";"5204";"DEPARTAMENTO DE ENGENHARIA DE COMUNICACOES";"445";"CENTRO DE TECNOLOGIA";"0";"0";"1";
"5756888";"LAIS GUARALDO";"139";"DEPARTAMENTO DE ARTES";"442";"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES";"0";"1";"0";
"5756820";"LANNUZYA VERISSIMO E OLIVEIRA";"205";"ESCOLA DE SAÚDE";"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"1";"4";"0";
"24813";"LARA DE MELO BARBOSA ANDRADE";"8116";"DEPARTAMENTO DE CIÊNCIAS ATMOSFÉRICAS E CLIMÁTICAS";"439";"CENTRO DE CIÊNCIAS EXATAS E DA TERRA";"2";"5";"2";
"5757652";"LARALIS NUNES DE SOUSA OLIVEIRA";"138";"DEPARTAMENTO DE LETRAS";"442";"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES";"0";"1";"0";
"5756753";"LARISSA GRACE NOGUEIRA SERAFIM DE MELO";"4890";"FACULDADE DE CIÊNCIAS DA SAÚDE DO TRAIRI - FACISA";"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"0";"1";"0";
"23144";"LARISSA KELLY DE OLIVEIRA MARQUES";"139";"DEPARTAMENTO DE ARTES";"442";"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES";"1";"3";"0";
"26267";"LARISSA MONT ALVERNE JUCA SEABRA";"203";"DEPARTAMENTO DE NUTRIÇÃO";"441";"CENTRO DE CIÊNCIAS DA SAÚDE";"4";"6";"1";
"5759203";"LARISSE DE OLIVEIRA RODRIGUES";"162";"DEPARTAMENTO DE SERVIÇO SOCIAL - DESSO";"443";"CENTRO DE CIÊNCIAS SOCIAIS APLICADAS";"0";"2";"0";
"5756120";"LAURA EMMANUELLA ALVES DOS SANTOS SANTANA DE OLIVEIRA";"351";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"0";"3";"0";
"5756413";"LAURA MARIA DE FIGUEIREDO";"139";"DEPARTAMENTO DE ARTES";"442";"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES";"1";"3";"0";
"5753049";"LAURITA RICARDO DE SALLES";"139";"DEPARTAMENTO DE ARTES";"442";"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES";"1";"1";"0";
"5753651";"LAURO WANDERLEY MELLER";"4885";"ESCOLA DE CIÊNCIAS E TECNOLOGIA";"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"1";"1";"0";
"5759403";"LEANDRO DE CASTRO LIMA";"142";"DEPARTAMENTO DE GEOGRAFIA/CCHLA";"442";"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES";"0";"0";"1";
"5757909";"LEANDRO DE SANTIS FERREIRA";"196";"DEPARTAMENTO DE FARMACIA";"441";"CENTRO DE CIÊNCIAS DA SAÚDE";"4";"10";"0";
"5752678";"LEANDSON ROBERTO FERNANDES DE LUCENA";"4894";"DEPARTAMENTO DE GEOFÍSICA";"439";"CENTRO DE CIÊNCIAS EXATAS E DA TERRA";"1";"1";"3";
"5753610";"LEILIANNE MICHELLE TRINDADE DA SILVA BARRETO";"5393";"DEPARTAMENTO DE TURISMO - DETUR";"443";"CENTRO DE CIÊNCIAS SOCIAIS APLICADAS";"1";"3";"0";
"17214";"LELIA BATISTA DE SOUZA";"195";"DEPARTAMENTO DE ODONTOLOGIA";"441";"CENTRO DE CIÊNCIAS DA SAÚDE";"2";"3";"6";
"24072";"LELIA MARIA GUEDES QUEIROZ";"195";"DEPARTAMENTO DE ODONTOLOGIA";"441";"CENTRO DE CIÊNCIAS DA SAÚDE";"4";"6";"3";
"5758643";"LENILTON SILVA DA SILVEIRA JUNIOR";"117";"DEPARTAMENTO DE ANÁLISES CLÍNICAS E TOXICOLÓGICAS";"441";"CENTRO DE CIÊNCIAS DA SAÚDE";"0";"2";"0";
"5757820";"LEONARDO CAPISTRANO FERREIRA";"182";"DEPARTAMENTO DE BIOQUÍMICA";"440";"CENTRO DE BIOCIÊNCIAS";"1";"1";"0";
"5758815";"LEONARDO CESAR TEONACIO BEZERRA";"6069";"INSTITUTO METROPOLE DIGITAL";"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"1";"1";"1";
"5754320";"LEONARDO CUNHA DE MIRANDA";"125";"DEPARTAMENTO DE INFORMÁTICA E MATEMÁTICA APLICADA";"439";"CENTRO DE CIÊNCIAS EXATAS E DA TERRA";"1";"2";"0";
"5753056";"LEONARDO DE MELO VERSIEUX";"183";"DEPARTAMENTO DE BOTÂNICA E ZOOLOGIA";"440";"CENTRO DE BIOCIÊNCIAS";"0";"4";"0";
"5753037";"LEONARDO MAFRA BEZERRIL";"4885";"ESCOLA DE CIÊNCIAS E TECNOLOGIA";"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"0";"1";"0";
"5758474";"LETICIA MARIA MENEZES NOBREGA";"195";"DEPARTAMENTO DE ODONTOLOGIA";"441";"CENTRO DE CIÊNCIAS DA SAÚDE";"0";"3";"1";
"25120";"LIANA DE FIGUEIREDO MENDES";"8366";"DEPARTAMENTO DE ECOLOGIA";"440";"CENTRO DE BIOCIÊNCIAS";"0";"0";"3";
"21593";"LIANA GALVAO BACURAU PINHEIRO";"203";"DEPARTAMENTO DE NUTRIÇÃO";"441";"CENTRO DE CIÊNCIAS DA SAÚDE";"0";"4";"0";
"5758615";"LIDIA GABRIELA RODRIGUES DE SOUZA";"234";"CERES - DEPARTAMENTO DE GEOGRAFIA";"1482";"CENTRO DE  ENSINO SUPERIOR DO SERIDÓ";"0";"2";"0";
"5758772";"LIDIANE MARIA DE BRITO MACEDO FERREIRA";"192";"DEPARTAMENTO DE CIRURGIA";"441";"CENTRO DE CIÊNCIAS DA SAÚDE";"0";"3";"0";
"5753089";"LIDIANNE ARAUJO ALEIXO";"4881";"DEPARTAMENTO DE DIREITO - CERES";"1482";"CENTRO DE  ENSINO SUPERIOR DO SERIDÓ";"0";"2";"0";
"5759677";"LIDYANE MARIA FERREIRA DE SOUZA";"4881";"DEPARTAMENTO DE DIREITO - CERES";"1482";"CENTRO DE  ENSINO SUPERIOR DO SERIDÓ";"0";"1";"0";
"5753623";"LILIA ASUCA SUMIYA";"161";"DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS - DEPAD";"443";"CENTRO DE CIÊNCIAS SOCIAIS APLICADAS";"0";"1";"0";
"5753881";"LILIAN CARLA MUNEIRO";"140";"DEPARTAMENTO DE COMUNICAÇÃO SOCIAL";"442";"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES";"0";"1";"0";
"5759485";"LILIAN CAVALCANTE DA SILVA";"4885";"ESCOLA DE CIÊNCIAS E TECNOLOGIA";"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"0";"1";"0";
"5752196";"LILIANE DOS SANTOS GUTIERRE";"120";"DEPARTAMENTO DE MATEMÁTICA";"439";"CENTRO DE CIÊNCIAS EXATAS E DA TERRA";"1";"4";"0";
"5756259";"LILIANE PEREIRA BRAGA";"7278";"ESCOLA MULTICAMPI DE CIÊNCIAS MÉDICAS DO RIO GRANDE DO NORTE";"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"1";"2";"0";
"5752675";"LILIAN GIOTTO ZAROS DE MEDEIROS";"181";"DEPARTAMENTO DE MICROBIOLOGIA E PARASITOLOGIA";"440";"CENTRO DE BIOCIÊNCIAS";"1";"1";"0";
"5752193";"LILIAN LIRA LISBOA";"201";"DEPARTAMENTO DE FISIOTERAPIA";"441";"CENTRO DE CIÊNCIAS DA SAÚDE";"1";"3";"0";
